# Logfile created on 2026-04-16 14:38:36 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:36 +0200: Memory Usage (446124K) : pwell_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446316K) : pwell_block has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446316K) : ic_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446316K) : via3_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446508K) : metal4_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446508K) : metal4_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446700K) : metal4_mask has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446700K) : metal4_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446700K) : metal4_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446700K) : metal4_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446892K) : metal4_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446892K) : metal4_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446892K) : metal4_noqrc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446892K) : metal4_res has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447084K) : metal4_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447084K) : metal4_diffprb has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447276K) : heattrans_drw has 2 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447276K) : heatres_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447276K) : pempoly_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447468K) : fbe_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447468K) : empoly_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447468K) : ldmos_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447660K) : pbiwind_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447660K) : digisub_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447660K) : nodrc_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447852K) : text_drw has 4 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447852K) : via4_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447852K) : metal5_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (447852K) : metal5_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448044K) : metal5_mask has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448044K) : metal5_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448044K) : metal5_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448236K) : metal5_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448236K) : metal5_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448236K) : metal5_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448236K) : metal5_noqrc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448428K) : metal5_res has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448428K) : metal5_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448428K) : metal5_diffprb has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448620K) : radhard_drw has 0 polygons
